dates,details,scores,reviews
 5/4/2010 , Medicinegirl123 |  Age: 25-34 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking 5-HTP for appetite control.  Then, I realized that it helped to regulate my mood.  I have been taking it on and off for about 3 years or more.  I noticed that it works best if I take it regularly.  For me, it might be better to take the 100 mg capsule every other day for normal days, and once a day when anxiety and depression symptoms are higher.  I used to take it when my depression and anxiety seemed overwhelming, but my therapist said that it should be taken more regularly to, be most effective.  So far, she was right.  To my knowledge, I have not had any side effects from it.  "
 4/24/2010 , Doreen |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Weight loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was taking Mirtazapine antidepressant and had gained 30 lbs.on it, so I needed to cut down without giving it up entirely.  So I now take 15 mg instead of 45 plus the 5 HTP and I sleep just as well. .. and have lost 7 lbs.   Now I wish I could take a little more of the 5 HTP during the day but it seems to make me sleepy.  Any suggestions?"
 4/24/2010 , omahaclaudia |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Obesity , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Because I have changed my eating habits at the same time that I started using 5-HTP, I cannot say which, if either change had a greater effect on my weight. I made these changes 3 months ago and to date have lost 32 lbs.     There have been other pro ""side effects"" that I would contribute to 5-HTP such as better, more sound sleep and reduced anxiety.     On the con ""side effects"" I would list a metalic taste in my mouth (continuously), and my worry about using the product on a long-term basis. I, have recently noticed blood in my urine and wonder if these two are connected.     I use 100 mg, once per day."
 4/21/2010 , gerard56 |  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",takes the edge off.. feeling well being
 4/14/2010 , nightowlg |  Age: 45-54 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have been using it to treat OCD for many years. It has lessened the compulsions but not completely taken them away. I prefer it to the regular meds such as Prozac because I do not suffer from any side effects with the 5HTP.
 4/11/2010 , SoCalGal |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My M.D. suggested that I give it a try, after I asked her to consider a prescription for my mild depression.  She told me that 5-HTP was worth trying, as she'd had patients who found it very helpful, without the weight gain and other side effects of prescription products.  She did suggest however, that I alternate a few weeks 'on' with a few weeks 'off' for best results.  I've found it very helpful!"
 4/8/2010 , amber7579 |  Age: 25-34 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking 5 HTP for about 6 months and have had no side effects and when i take on a regular basis, feel like my mood is definitely improved. I can tell when I forget to take it. i would not suggest anything other than antidepressants for serious depressions, but for me and my mild - sometimes depression and PMS it seems to work great and i have not noticed any side effects the entire time I have taken it. I did read that there is a serious risk of contamination just like with the Trypt,ophan that was manufactured in Japan. i wish we had a better system for the regulation of our supplements....   "
 4/8/2010 , lisamcb1 |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I normally am a very happy person, but when I got extremely anxious, extreme overthinking to where I couldnt sleep,and felt depression coming on, I KNEW I had to do something.  I had been on paxil a few years back and loved it.  I needed it but didnt want to do it again.  Within three days I felt good, five even better.  And now into my second week, feel so much better.  I only take 100MG five days a week and will only do three weeks a month as directed, but wow do I feel great.  Sleeping soundl,y, anxiety is gone and that incessant overthinking is totaly gone.  So I will eventually quit taking it once I am all better, but did I ever need it.  I have referred it to many friends but one will not take it due to the article on this site.  Its a shame, he needs it more than most."
 4/6/2010 , kay |  Age: 19-24 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking 5-HTP daily for 7 yrs and haven't seen any harmful side effects with it. I have heard that it tends to make you photosensitive, which may explain the light headaches I get occasionally. However it really does work if taken as directed, helping to calm the nerves and promotes clear-thinking. I have a happier dispositon when I'm on a regimine and it regulates my appetite, which can be erratic without them. Whether underweight or overweight, this product helps."
 3/16/2010 , ORmama |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Fibromyalgia , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have been taking 100 mg 5HTP for about 4 months now. It has helped my fibromyalgia pain immensley. Best thing that has helped me so far. Decreased my pain and increased my energy. Sleep has been so much better. My dr. was amazed at the difference.
 3/12/2010 , gflpbw |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",very helpful for ANYONE who wants to give up smoking it stops all sypmptons related to withdraw excellent.
 3/9/2010 , Capricious |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I started taking 5HTP to offset the bad effects of Mirtazapine such as enormous weight gain and all day somnolence.  It works!!  Now I am waiting to lose some of the 35 lbs. I gained.  Thanks for all your encouragement.
 2/23/2010 , powrtrader |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",            
 2/16/2010 , kkeld |  Age: 45-54 |     ," Condition: Fibromyalgia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I take at night, before bed, for Fibromyalgia.  Whenever I have pain, I realize I forgot to take my 5-htp.  (Or did not exercise) Also gave to my adult son for sleeping and anxiety.   Seems to help him too.  Have had Fibromaylgia for over 8 year.  Nothing else works.  Well maybe if I quit my job and lowered my stress!  Also exercise helps -even when it is not enticing. "
 2/11/2010 , herbuser |  Age: 35-44 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","my mood improves within minutes of using it. helps my anxiety, panic attacks, depression, and insomnia. even helps the extreme and dangerous shaking anxiety i get after i stupidly drink alcohol. no other herb helps me so well with these extreme withdrawal symptoms. helps almost immediately and completely for my regular anxiety, but seems to take about a week before it is really helping with my insomnia and depression. i went from max doses of xanax and clonopin gradually down to ZERO by using th,is. when i use it within 12 hours of even a small dose of trazadone though, my anxiety increases. i have to choose one or the other, and i choose this!!!"
